,Ticker,Nazwa2,sektor,rok,gielda,ta,txt,pi,str,xrd,ni,ppent,intant,dlc,dltt,capex,revenue,cce,adv,etr,diff,roa,lev,intan,rd,ppe,sale,cash_holdings,adv_expenditure,capex2,cfc,dta,capex2_scaled,y_v2x_polyarchy,y_e_p_polity,y_BR_Democracy,WB_GDPgrowth,WB_GDPpc,WB_Inflation,rr_per_country,rr_per_sector
4185,VOX PW Equity,Voxel SA,health care,2014,1,214.5879974365234,0.7889000177383423,-3.743499994277954,0.1899999976158142,0.0,-4.532400131225586,124.065299987793,47.96289825439453,36.4379997253418,22.06130027770996,16.13240051269531,102.9476013183594,0.535099983215332,0.0,0.19279279170432223,0.40073861627327334,-0.021121405602222934,0.2726121717052523,0.22351156088579596,0.0,0.5781558217136182,0.39187003541002297,0.002493615624394921,0.0,0.13003152786703942,0,0,0.0001206789139718424,0.886,10,1,3.318447537,14347.91458,0.053821313,-0.00492235209235761,0.23438644617278945
4186,VOX PW Equity,Voxel SA,health care,2015,1,212.1497955322266,3.424000024795532,17.76000022888184,0.1899999976158142,0.0,14.33600044250488,118.6324005126953,46.6068000793457,8.505499839782715,34.0015983581543,6.691100120544434,132.0478057861328,5.281300067901611,0.0,0.2560182297257306,-0.0027927940885080216,0.0675748963440654,0.20036360672089348,0.2196881687414396,0.0,0.5591916797047983,0.48392330703390724,0.024894202959999348,0.0,0.056401961788073184,1,0,5.234520893598878e-05,0.866,10,1,3.839071339,12572.30788,-0.874125874,-0.09944128101671393,0.05188542284725995
4188,VST PW Equity,Vistula Group SA,consumer discretionary,2005,1,94.39600372314453,2.752000093460083,16.76199913024902,0.1899999976158142,0.0,14.01000022888184,29.20400047302246,0.3370000123977661,0.4300000071525574,0.0,11.04599952697754,131.1000061035156,11.10599994659424,0.0,0.2779736607450608,0.025819098185162676,0.14841730238890177,0.004555277662110686,0.003570066518770843,0.0,0.3093775088050901,0.8708037251900794,0.11765328518744496,0.0,0.3782358357780953,0,0,0.00035103094330788716,0.877,10,1,3.493667637,8021.003655,2.183798724,0.33486814723714753,-0.07353890283255644
4189,VST PW Equity,Vistula Group SA,consumer discretionary,2006,1,347.052001953125,2.365000009536743,8.508000373840332,0.1899999976158142,0.0,6.14300012588501,57.49100112915039,95.49299621582031,19.46500015258789,3.471999883651733,14.00399971008301,180.8430023193359,80.68099975585938,0.0,0.08220187368843992,-0.0879736631292466,0.017700517764812438,0.06609096016491972,0.27515471940345754,0.0,0.16565529317106628,0.4194227781321703,0.23247524665412145,0.0,0.2435859427569158,0,0,0.00022606584351427304,0.884,10,1,6.179641346,9038.730847,1.284693944,0.4213960255340266,0.17233639072719545
4190,VST PW Equity,Vistula Group SA,consumer discretionary,2007,1,483.6130065917969,5.243000030517578,63.78200149536133,0.1899999976158142,0.0,58.53900146484375,85.81199645996094,157.5769958496094,30.24900054931641,15.49899959564209,36.375,411.6390075683594,63.91400146484375,0.0,0.0,0.10779812392737428,0.12104513457441965,0.09459629811729402,0.3258328326612096,0.0,0.17743938911964013,0.6158202449757679,0.13215939313805847,0.0,0.42389178087672424,0,0,0.00039340305075935404,0.887,10,1,7.034828301,11255.4367,2.458743124,0.10422015945646702,-0.14321085470931977
4191,VST PW Equity,Vistula Group SA,consumer discretionary,2008,1,802.1690063476562,0.6600000262260437,-158.7960052490234,0.1899999976158142,0.0,-159.4559936523438,127.8499984741211,363.4320068359375,42.51900100708008,316.8489990234375,40.84000015258789,504.8710021972656,26.60199928283691,0.0,0.0,0.19415627362030835,-0.19878104537890404,0.44799536903918874,0.45306164157435397,0.0,0.15938037678148775,0.48820100735853533,0.03316258677701608,0.0,0.3194368450528732,0,0,0.0002964611135154089,0.869,10,1,4.249608503,14001.44688,4.164971935,-0.5111781338360037,-0.34724309328401337
4192,VST PW Equity,Vistula Group SA,consumer discretionary,2009,1,651.010009765625,-5.787000179290771,11.10700035095215,0.1899999976158142,0.0,16.89399909973145,81.49199676513672,362.8710021972656,205.5540008544922,46.01499938964844,16.11700057983398,408.4020080566406,20.40099906921387,0.0,0.0,0.7110227757230174,0.025950444457549255,0.3864287744741588,0.5573969628023162,0.0,0.1251777938014736,0.48694431496096197,0.03133745835422498,0.0,0.19777402959316162,0,0,0.00018354898611621745,0.878,10,1,2.820259759,11527.59323,3.795392425,0.42971560151316873,0.3876623376623376
4193,VST PW Equity,Vistula Group SA,consumer discretionary,2010,1,642.989990234375,-0.1049999967217445,1.557999968528748,0.1899999976158142,0.0,1.662999987602234,66.78900146484375,361.4620056152344,177.6759948730469,74.65499877929688,9.248000144958496,353.9209899902344,23.94499969482422,0.0,0.9958932765959109,0.2573940918665979,0.002586354395650945,0.39243378199459544,0.5621580601643248,0.0,0.10387253686561843,0.43853232150783705,0.037240081585245326,0.0,0.13846591417939433,0,0,0.00012850665080528745,0.888,10,1,3.606928261,12599.53358,2.580693703,0.18263252656507992,0.2572960095294819
4194,VST PW Equity,Vistula Group SA,consumer discretionary,2011,1,642.905029296875,1.455000042915344,1.460999965667725,0.1899999976158142,0.0,0.006000000052154064,63.17100143432617,360.6419982910156,169.5469970703125,65.03500366210938,10.77999973297119,387.7030029296875,11.95300006866455,0.0,0.0,-0.8058932789800967,9.332638226078393e-06,0.3648781546925785,0.5609568783206416,0.0,0.09825868294017595,0.47190721565571186,0.018592170731246527,0.0,0.17064791578740907,0,0,0.0001583739381255324,0.892,10,1,5.0172352,13893.50926,4.239401496,-0.21099403304824937,0.04415795350725819
4195,VST PW Equity,Vistula Group SA,consumer discretionary,2012,1,640.5349731445312,-2.990000009536743,9.28600025177002,0.1899999976158142,0.0,12.27600002288818,50.6349983215332,359.8940124511719,148.6869964599609,63.45100021362305,7.000999927520752,395.5130004882812,14.49499988555908,0.0,0.17342017020764436,0.5119900825252793,0.019165229905593627,0.3311887805784444,0.5618647342304678,0.0,0.07905110641024725,0.48086500561675377,0.022629521405208904,0.0,0.13826404975989667,0,0,0.00012831930563358845,0.922,10,1,1.607906645,13145.53926,3.560371517,0.25834518264735457,0.21867911076544178
